episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,legacy,slot,hazard_k8,0.0,0.00234192037470726,0.00234192037470726,0.0,0.007537688442211055,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k9plus_pooled,0.004,0.00141643059490085,-0.0025835694050991504,-0.009442563117299522,0.0029717682020802376,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k1,0.0015840053206395818,0.001582504037460415,-1.501283179166854e-06,-0.001130992853350344,0.0011298668104540968,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k2,0.0033993126788389415,0.0029397725987288298,-0.0004595400801101117,-0.0019341942988469714,0.0011215088953026526,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k3,0.00465155168882571,0.0038454181698499568,-0.0008061335189757535,-0.0027388437460919156,0.0012328299176782211,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k5,0.00533793356994969,0.003958717543028795,-0.0013792160269208951,-0.00342754395316636,0.0006714665249713512,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k8,0.005682247148880666,0.004185544715542075,-0.0014967024333385915,-0.0036491385038153815,0.0006576141000120039,nan,nan,UNRESOLVED
contiguous,legacy,response,capture_rate,0.005877034358047016,0.004294755877034358,-0.001582278481012658,-0.003729656419529837,0.0005650994575045207,8848,8848,UNRESOLVED
contiguous,legacy,response,stop_rate,0.9882459312839059,0.9943490054249547,0.006103074141048825,0.0031645569620253333,0.009154611211573238,8848,8848,UP
contiguous,legacy,response,censor_rate,0.005877034358047016,0.00135623869801085,-0.0045207956600361665,-0.006668173598553345,-0.0025994575045207957,8848,8848,DOWN
contiguous,legacy,response,stable_orbit_rate,0.00599005424954792,0.004294755877034358,-0.0016952983725135621,-0.0038426763110307413,0.00045207956600361657,8848,8848,UNRESOLVED
contiguous,legacy,response,mean_episodes_experienced,2.1938291139240507,2.5816003616636527,0.38777124773960203,0.32752882007233247,0.4497089737793851,8848,8848,UP
contiguous,legacy,response,zero_episode_rate,0.2750904159132007,0.20716546112115733,-0.06792495479204338,-0.07956600361663652,-0.05662014014466548,8848,8848,DOWN
contiguous,legacy,response,mean_reuse_blocks,12.575384267631103,11.224909584086799,-1.350474683544304,-2.710259380650994,-0.02189477848101232,8848,8848,DOWN
contiguous,legacy,response,captured_episode_ordinal_mean,2.7884615384615383,2.3684210526315788,-0.42004048582995956,-1.2333333333333334,0.3827216825865626,52,38,UNRESOLVED
contiguous,legacy,response,recovered_before_capture_mean,1.7884615384615385,1.368421052631579,-0.42004048582995956,-1.2333333333333332,0.38272168258656236,52,38,UNRESOLVED
contiguous,legacy,response,capture_in_first_episode_rate,0.2692307692307692,0.3684210526315789,0.09919028340080971,-0.09239705882352942,0.28636064541236955,52,38,UNRESOLVED
contiguous,legacy,response,orbit_given_captured,1.0,1.0,0.0,0.0,0.0,52,38,UNRESOLVED
contiguous,legacy,response,orbit_given_uncaptured,0.00011368804001819008,0.0,-0.00011368804001819008,-0.0003414523104939677,0.0,8796,8810,UNRESOLVED
contiguous,legacy,response,stop_in_episode_share,0.3345839017735334,0.37377979568671965,0.03919589391318623,0.025844900608285853,0.05246360604237727,8796,8810,UP
contiguous,legacy,response,capture_first_episode_after_last_new_rate,1.0,1.0,0.0,0.0,0.0,52,38,UNRESOLVED
