model_tag,model_path,probe_id,stable_prompt_id,m,anchor_region,k_1based,gold_blocks,s_R_C1,s_N_C1,s_R_C2,s_N_C2,s_R_C3,s_N_C3,gain_motif,gain_copy,gain_recovery,margin_c1,margin_c2,gain_second,seconds
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,447638ee9f9d0d1182cb7c03,738,4,late,46,62,-1.2869362831115723,-0.8148050308227539,-0.3854192793369293,-0.9229215979576111,-0.09122364968061447,-1.2910093069076538,1.0096335709095001,0.9015170037746429,0.10811656713485718,-0.47213125228881836,0.5375023186206818,0.6622833386063576,1.08
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,390941ae11801d193a6886bc,738,8,mid,30,62,-1.041158676147461,-0.8716172575950623,-0.18895895779132843,-0.7452163696289062,-0.024546191096305847,-0.8430453538894653,0.7257988303899765,0.8521997183561325,-0.126400887966156,-0.16954141855239868,0.5562574118375778,0.26224175095558167,0.94
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,1e4265fa876d895e98ecf483,775,1,early,8,26,-0.9383079409599304,-0.7141429781913757,-0.6264274716377258,-0.7201606631278992,-0.5012291073799133,-0.7309185266494751,0.317898154258728,0.3118804693222046,0.0060176849365234375,-0.2241649627685547,0.09373319149017334,0.13595622777938843,0.69
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,f01e4af72eeafe9ad1fb8ec6,775,2,late,20,26,-1.5767130851745605,-3.099520683288574,-0.9639105796813965,-2.939763307571411,-0.6817532181739807,-3.0216422080993652,0.453045129776001,0.6128025054931641,-0.15975737571716309,1.5228075981140137,1.9758527278900146,0.3640362620353699,0.82
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,5dae32552c442a3aeffd66a5,775,4,mid,14,26,-1.2212133407592773,-0.8054271340370178,-0.9596475958824158,-0.5594149827957153,-0.6519002914428711,-0.53004390001297,0.015553593635559082,0.2615657448768616,-0.2460121512413025,-0.4157862067222595,-0.40023261308670044,0.2783762216567993,0.77
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,02d92b53f68848660bb14463,775,8,early,9,26,-1.2502907514572144,-1.6890945434570312,-0.9453570246696472,-1.6875431537628174,-0.27197393774986267,-1.7052946090698242,0.30338233709335327,0.30493372678756714,-0.0015513896942138672,0.4388037919998169,0.7421861290931702,0.6911345422267914,0.76
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,2e4769ee4f820b7f8cad838a,114,1,late,9,13,-1.0378575325012207,-0.7947044372558594,-0.9932239055633545,-0.7908525466918945,-0.8072037696838379,-0.7936729192733765,0.04078173637390137,0.04463362693786621,-0.0038518905639648438,-0.24315309524536133,-0.20237135887145996,0.18884050846099854,0.76
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,557448943f3fe0e9d0a25c9d,114,2,mid,7,13,-1.7439634799957275,-0.021350383758544922,-1.2054808139801025,-0.2184584140777588,-0.7322201728820801,-0.2810490131378174,0.7355906963348389,0.538482666015625,0.19710803031921387,-1.7226130962371826,-0.9870223999023438,0.535851240158081,0.76
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,13d6e6a4d2e0aa3ae7eef430,114,4,early,4,13,-1.8048086166381836,-0.5000253319740295,-0.870781660079956,-0.4116275906562805,-0.3470977544784546,-0.3937298059463501,0.8456292152404785,0.9340269565582275,-0.08839774131774902,-1.304783284664154,-0.45915406942367554,0.505786120891571,0.75
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,562c005c6a3f05c6801e17c5,114,8,late,9,13,-0.8458139896392822,-0.7947044372558594,-0.6152198314666748,-0.7742087244987488,-0.39269161224365234,-0.6652266383171082,0.21009844541549683,0.23059415817260742,-0.020495712757110596,-0.05110955238342285,0.15898889303207397,0.11354613304138184,0.84
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,0789690a98ffa8ff10044a85,226,1,mid,15,26,-1.3311315774917603,-0.6654720306396484,-0.7458482980728149,-0.724351704120636,-0.34049683809280396,-0.7275823950767517,0.6441629528999329,0.5852832794189453,0.05887967348098755,-0.6656595468521118,-0.021496593952178955,0.4085821509361267,0.67
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,23305a9398342bd15f9632f0,226,2,early,9,26,-1.220097541809082,-1.3830677270889282,-0.9010187983512878,-1.1909122467041016,-0.3867664337158203,-1.3357027769088745,0.12692326307296753,0.3190787434577942,-0.19215548038482666,0.1629701852798462,0.2898934483528137,0.6590428948402405,0.61
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,bc7372af10659172c78d9465,226,4,late,25,26,-1.4715690612792969,-0.6633886098861694,-1.1039314270019531,-0.6081756353378296,-0.3444042205810547,-0.6046981811523438,0.3124246597290039,0.36763763427734375,-0.055212974548339844,-0.8081804513931274,-0.49575579166412354,0.7560497522354126,0.78
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,0007cb462363661747a643bf,226,8,mid,16,26,-1.6046044826507568,-1.7319746017456055,-0.9189679026603699,-1.8142545223236084,-0.20574569702148438,-1.9583618640899658,0.7679165005683899,0.685636579990387,0.08227992057800293,0.12737011909484863,0.8952866196632385,0.8573295474052429,0.74
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,6cfb87c500e5f1bf176ea656,852,1,early,3,31,-0.5960220098495483,-0.17012910544872284,-0.5286476016044617,-0.19338327646255493,-0.34133461117744446,-0.2065538465976715,0.09062857925891876,0.06737440824508667,0.023254171013832092,-0.4258929044008255,-0.33526432514190674,0.2004835605621338,0.53
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,61e48dfba3310514131f1c67,852,2,late,24,31,-0.6378301978111267,-0.3547966778278351,-0.35319021344184875,-0.3821912705898285,-0.11960660666227341,-0.41472917795181274,0.31203457713127136,0.28463998436927795,0.027394592761993408,-0.2830335199832916,0.029001057147979736,0.2661215141415596,0.74
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,32d52626e8d28807e1eb2f9b,852,4,mid,15,31,-0.7346331477165222,-0.3644123375415802,-0.4684678316116333,-0.6108954548835754,-0.05389256030321121,-0.6459448933601379,0.5126484334468842,0.2661653161048889,0.24648311734199524,-0.370220810174942,0.14242762327194214,0.4496247097849846,0.67
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,9c8b3a9ee0102a1918bcbd5c,852,8,early,8,31,-0.574461817741394,-0.5782691240310669,-0.6288788318634033,-0.5808910131454468,-0.4951736330986023,-0.5591261386871338,-0.051795125007629395,-0.05441701412200928,0.002621889114379883,0.0038073062896728516,-0.04798781871795654,0.11194032430648804,0.64
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,2e06c22d60bad9df63ee59a0,820,1,late,25,32,-0.9365779757499695,-1.099962592124939,-0.7795135378837585,-1.1380367279052734,-0.2780769467353821,-1.0840351581573486,0.1951385736465454,0.15706443786621094,0.03807413578033447,0.16338461637496948,0.3585231900215149,0.44743502140045166,1.0
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,1c7a4acc31b015b6e6ad98fd,820,2,mid,21,32,-1.188417911529541,-0.6406612396240234,-0.833172082901001,-0.5432427525520325,-0.3732653856277466,-0.49499067664146423,0.2578273415565491,0.35524582862854004,-0.09741848707199097,-0.5477566719055176,-0.2899293303489685,0.41165462136268616,0.98
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,9c66cbb7bd85e51d036817dd,820,4,early,4,32,-1.3088771104812622,-1.2330148220062256,-0.898952305316925,-1.1598942279815674,-0.1924557238817215,-1.1890699863433838,0.33680421113967896,0.40992480516433716,-0.0731205940246582,-0.07586228847503662,0.26094192266464233,0.73567233979702,0.82
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,12723c8c7e72093af91bf718,820,8,late,26,32,-0.8474509119987488,-1.895430326461792,-0.34247124195098877,-1.9029525518417358,-0.0122663713991642,-2.2690529823303223,0.5125018954277039,0.50497967004776,0.007522225379943848,1.0479794144630432,1.560481309890747,0.696305301040411,1.08
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,cec32a215c32dbc3be8f651e,313,1,mid,12,28,-1.2278398275375366,-0.02601664513349533,-0.6637919545173645,-0.04525334760546684,-0.575962483882904,-0.06993266940116882,0.5832845754921436,0.5640478730201721,0.019236702471971512,-1.2018231824040413,-0.6185386069118977,0.11250879243016243,0.71
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,8287c0030a4a4e8489b6521d,313,2,early,2,28,-0.45530208945274353,-1.1709152460098267,-0.47948265075683594,-1.0666054487228394,-0.17661301791667938,-1.028760552406311,-0.1284903585910797,-0.024180561304092407,-0.1043097972869873,0.7156131565570831,0.5871227979660034,0.26502473652362823,0.62
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,b7ab3f2ecfe2a9e565639f5c,313,4,late,21,28,-1.0659654140472412,-0.2343677580356598,-0.8017315864562988,-0.2837291657924652,-0.35723480582237244,-0.5872625708580017,0.3135952353477478,0.2642338275909424,0.04936140775680542,-0.8315976560115814,-0.5180024206638336,0.7480301856994629,0.83
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a710465d9fdbf22164a5b6b4,313,8,mid,14,28,-1.033582329750061,-0.4517751634120941,-0.6960840225219727,-0.4514600932598114,-0.123601533472538,-0.9167976379394531,0.33718323707580566,0.3374983072280884,-0.00031507015228271484,-0.5818071663379669,-0.24462392926216125,1.0378200337290764,0.8
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,720066b23fab6d11a4745bed,442,1,early,8,30,-1.040927767753601,-0.27645111083984375,-0.9441062808036804,-0.29480934143066406,-0.7555834054946899,-0.29512476921081543,0.11517971754074097,0.09682148694992065,0.018358230590820312,-0.7644766569137573,-0.6492969393730164,0.18883830308914185,0.58
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,4d8ca56e3b4dc029ab7565cb,442,2,late,21,30,-1.2628942728042603,-0.3891189992427826,-0.7831275463104248,-0.346352756023407,-0.366163969039917,-0.3261704444885254,0.43700048327445984,0.47976672649383545,-0.04276624321937561,-0.8737752735614777,-0.4367747902870178,0.3967812657356262,0.74
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,fcceca4eee47cd4470c5db0d,442,4,mid,20,30,-1.1165705919265747,-0.43899208307266235,-1.022422194480896,-0.7124778032302856,-0.350477010011673,-0.8825759887695312,0.367634117603302,0.09414839744567871,0.2734857201576233,-0.6775785088539124,-0.30994439125061035,0.8420433700084686,0.72
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,1c5c6833b39be94fd4072766,442,8,early,9,30,-0.9925305247306824,-0.578640341758728,-0.898041307926178,-0.47572535276412964,-0.6844089031219482,-0.440910667181015,-0.008425772190093994,0.0944892168045044,-0.10291498899459839,-0.41389018297195435,-0.42231595516204834,0.1788177192211151,0.66
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,0487a6382d06912f858cb189,803,1,late,38,53,-0.8907539248466492,-0.0014039993984624743,-0.5794754028320312,-0.026127053424715996,-0.4148523509502411,-0.061820220202207565,0.33600157604087144,0.3112785220146179,0.02472305402625352,-0.8893499254481867,-0.5533483494073153,0.20031621865928173,0.81
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,9e4e34f183a542c5678bb2d5,803,2,mid,29,53,-1.0141149759292603,-0.0018724441761150956,-0.5611773729324341,-0.027554893866181374,-0.40725964307785034,-0.09834175556898117,0.47862005268689245,0.45293760299682617,0.025682449690066278,-1.0122425317531452,-0.5336224790662527,0.22470459155738354,0.74
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,daec73172d70d146cf74edf9,803,4,early,16,53,-1.9160284996032715,-0.00537376431748271,-1.7939629554748535,-0.019220734015107155,-0.9490604400634766,-0.036002159118652344,0.1359125138260424,0.12206554412841797,0.013846969697624445,-1.9106547352857888,-1.7747422214597464,0.8616839405149221,0.65
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,802809ccff093c20967a1292,803,8,late,47,53,-1.5126091241836548,-0.0028545379173010588,-1.0680636167526245,-0.021352767944335938,-0.25739002227783203,-0.11713027954101562,0.46304373745806515,0.4445455074310303,0.01849823002703488,-1.5097545862663537,-1.0467108488082886,0.9064511060714722,0.97
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,2170bed7afd383d9ff753db0,1063,1,mid,36,84,-1.3423383235931396,-0.10876131057739258,-1.1998792886734009,-0.11544203758239746,-0.9835022687911987,-0.17487168312072754,0.14913976192474365,0.14245903491973877,0.006680727005004883,-1.233577013015747,-1.0844372510910034,0.2758066654205322,1.06
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,8c634b8a5726f03fe54a0c40,1063,2,early,28,84,-1.0223745107650757,-0.7114764451980591,-0.5330120325088501,-0.7045798897743225,-0.2502359449863434,-0.749247670173645,0.482465922832489,0.4893624782562256,-0.006896555423736572,-0.3108980655670166,0.1715678572654724,0.3274438679218292,1.0
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,306d5c29bf259ec557fd5419,1063,4,late,80,84,-1.2109456062316895,-0.1254095435142517,-0.5673651695251465,-0.36175864934921265,-0.29427289962768555,-0.4682726263999939,0.8799295425415039,0.643580436706543,0.23634910583496094,-1.0855360627174377,-0.20560652017593384,0.3796062469482422,1.55
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,c4097103ddbb961fbcde58d4,1063,8,mid,43,84,-1.9088239669799805,-0.3658108413219452,-0.43655452132225037,-0.32105007767677307,-0.23274695873260498,-0.3220609724521637,1.427508682012558,1.47226944565773,-0.04476076364517212,-1.5430131256580353,-0.1155044436454773,0.204818457365036,1.19
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,2953f7fa95babd9e3c1dba4e,20,1,early,17,90,-0.2827615737915039,-0.5313981175422668,-0.3834054470062256,-0.5462856292724609,-0.46743321418762207,-0.49689781665802,-0.08575636148452759,-0.10064387321472168,0.014887511730194092,0.24863654375076294,0.16288018226623535,-0.1334155797958374,0.83
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a001216ec311ab28b1c782a6,20,2,late,71,90,-0.9695371389389038,-0.15003840625286102,-1.0894558429718018,-0.19909054040908813,-0.47954291105270386,-0.3015657961368561,-0.07086656987667084,-0.11991870403289795,0.04905213415622711,-0.8194987326860428,-0.8903653025627136,0.7123881876468658,1.41
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,7d4ab15a4c3c559e63065db2,20,4,mid,45,90,-1.6402361392974854,-0.00519044091925025,-0.589992344379425,-0.08780643343925476,-0.2347833812236786,-0.3668709099292755,1.1328597874380648,1.0502437949180603,0.08261599252000451,-1.635045698378235,-0.5021859109401703,0.6342734396457672,1.14
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,874d8579757275bfd450edd7,20,8,early,30,90,-1.292494297027588,-0.5592697262763977,-0.8512077331542969,-0.7558227777481079,-0.3344423770904541,-0.9209415316581726,0.6378396153450012,0.441286563873291,0.1965530514717102,-0.7332245707511902,-0.09538495540618896,0.6818841099739075,1.02
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,51bf4a2d7e2e3df70bb7bec4,332,1,late,36,46,-0.9947538375854492,-0.4158039391040802,-1.0280959606170654,-0.4140864312648773,-0.46510380506515503,-0.42797091603279114,-0.03505963087081909,-0.03334212303161621,-0.0017175078392028809,-0.578949898481369,-0.6140095293521881,0.5768766403198242,1.06
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,5724f4957ac48e0b498de328,332,2,mid,26,46,-1.6593210697174072,-0.02421875111758709,-0.9117218852043152,-0.1778951734304428,-0.5966269969940186,-0.20999394357204437,0.9012756068259478,0.747599184513092,0.15367642231285572,-1.6351023185998201,-0.7338267117738724,0.3471936583518982,0.95
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,75780dc10c32555bbd73243e,332,4,early,9,46,-0.7735514044761658,-0.8364852070808411,-0.5005441904067993,-0.845371663570404,-0.22416995465755463,-0.854755699634552,0.28189367055892944,0.27300721406936646,0.008886456489562988,0.06293380260467529,0.34482747316360474,0.28575827181339264,0.79
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,3eea09cf6119b36668863b4f,332,8,late,42,46,-0.5690129995346069,-1.167083740234375,-0.5847983360290527,-1.2555780410766602,-0.0994160994887352,-1.4816137552261353,0.07270896434783936,-0.0157853364944458,0.08849430084228516,0.5980707406997681,0.6707797050476074,0.7114179506897926,1.21
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,1596d6a6987701aadc7be7e8,282,1,mid,9,14,-0.9523391723632812,-0.0004780292510986328,-0.36967170238494873,-0.006851077079772949,-0.2368704080581665,-0.014003276824951172,0.5890405178070068,0.5826674699783325,0.006373047828674316,-0.9518611431121826,-0.3628206253051758,0.13995349407196045,0.61
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,3de996dce905d2402c88824f,282,2,early,4,14,-1.4639840126037598,-0.007102585397660732,-1.1028761863708496,-0.04506314918398857,-0.37785816192626953,-0.06629829853773117,0.399068390019238,0.36110782623291016,0.03796056378632784,-1.456881427206099,-1.057813037186861,0.7462531737983227,0.57
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,4089c74129e54f7a333d9f27,282,4,late,13,14,-0.5649839639663696,-0.23302215337753296,-0.49109649658203125,-0.19299614429473877,-0.26635515689849854,-0.20665192604064941,0.03386145830154419,0.07388746738433838,-0.04002600908279419,-0.33196181058883667,-0.2981003522872925,0.23839712142944336,0.71
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,08d33fee3a7b5c24a13af17e,282,8,mid,9,14,-0.9916205406188965,-0.0004780292510986328,-0.6388532519340515,-0.008129358291625977,-0.2508333921432495,-0.03499472141265869,0.3604186177253723,0.35276728868484497,0.007651329040527344,-0.9911425113677979,-0.6307238936424255,0.4148852229118347,0.68
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,7c62b86962db49ff959024bd,372,1,early,4,12,-0.604202926158905,-0.01345062255859375,-0.5373053550720215,-0.07909376174211502,-0.4333856999874115,-0.1331518441438675,0.13254071027040482,0.06689757108688354,0.06564313918352127,-0.5907523036003113,-0.45821159332990646,0.15797773748636246,0.49
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,30900aecc158203beb3146ef,372,2,late,9,12,-1.9230889081954956,-0.01053704135119915,-0.9663532376289368,-0.06018320843577385,-0.3307933807373047,-0.0729539692401886,1.0063818376511335,0.9567356705665588,0.0496461670845747,-1.9125518668442965,-0.9061700291931629,0.6483306176960468,0.55
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a338e9556f3a175d7712417d,372,4,mid,6,12,-0.7920427322387695,-0.6202571392059326,-0.711646556854248,-0.6368271708488464,-0.5652644038200378,-0.6605656743049622,0.0969662070274353,0.08039617538452148,0.01657003164291382,-0.17178559303283691,-0.07481938600540161,0.17012065649032593,0.54
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,08b87e14581fb4957897d55c,372,8,late,9,12,-2.603773593902588,-0.01053704135119915,-2.406306266784668,-0.02364434115588665,-0.8661477565765381,-0.08852556347846985,0.21057462692260742,0.19746732711791992,0.0131072998046875,-2.5932365525513887,-2.3826619256287813,1.605039732530713,0.61
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,3792e641f43277a5ddfc1283,337,1,early,21,81,-1.404569387435913,-0.13959169387817383,-1.3534170389175415,-0.18834400177001953,-1.320229411125183,-0.23065853118896484,0.09990465641021729,0.05115234851837158,0.0487523078918457,-1.2649776935577393,-1.165073037147522,0.07550215721130371,0.87
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,22064c359e308e482d7c4729,337,2,mid,47,81,-1.590592622756958,-0.06231848523020744,-1.4209856986999512,-0.15755462646484375,-0.8574273586273193,-0.1862446516752243,0.26484306529164314,0.16960692405700684,0.0952361412346363,-1.5282741375267506,-1.2634310722351074,0.5922483652830124,1.2
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,a713d08dcbcf69dbbce00769,337,4,early,8,81,-1.0138815641403198,-0.0017437405185773969,-0.6708769202232361,-0.139984130859375,-0.5910125970840454,-0.49583563208580017,0.48124503425788134,0.34300464391708374,0.1382403903407976,-1.0121378236217424,-0.5308927893638611,0.43571582436561584,0.76
qwen3-4b-obr-p15-s42,<TRAIN_ROOT>/qwen3-4b-obr-p15-s42/checkpoint-417,99c3b8315e330c11103adaf3,337,8,late,58,81,-1.0790568590164185,-0.35111746191978455,-0.7332702279090881,-0.626337468624115,-0.4195552468299866,-0.8560504913330078,0.6210066378116608,0.3457866311073303,0.27522000670433044,-0.7279393970966339,-0.10693275928497314,0.5434280037879944,1.44
